-0.04009665,0.0009622445,0.40344292
-0.0040333243,-0.00061005197,0.34798172
0.012067768,-0.0015273585,0.31560552
0.01205576,-0.0029246977,0.2969293
0.010678129,-0.002245394,0.2971873
0.011439372,-0.000712045,0.31737253
0.014133811,-0.00048192276,0.33989355
0.019198647,-0.0005229499,0.36084217
0.026018297,-0.000435738,0.38177136
0.034046635,-0.00026496124,0.40181854
0.03903077,-0.00032091187,0.42041624
0.040703095,-0.00046798046,0.43652686
0.041581575,-0.00057954405,0.44910723
0.042219114,-0.00063659454,0.4575221
0.042276748,-0.00066666206,0.46264407
0.042254627,-0.00067508576,0.46558422
0.04224741,-0.00067551906,0.46720773
0.04225142,-0.00067434355,0.46808228
0.042228185,-0.000674541,0.4685311
0.042219646,-0.00067435554,0.46875963
0.042218048,-0.00067428633,0.4688721
0.042218827,-0.0006742056,0.46892655
0.04222035,-0.00067400484,0.46895552
0.042221457,-0.0006738311,0.46896803
0.0422228,-0.0006736652,0.46897855
0.042224344,-0.00067349215,0.4689876
0.04222603,-0.00067331945,0.46899548
0.04222782,-0.0006731554,0.46900234
0.042229675,-0.0006730049,0.46900833
0.042231563,-0.00067287247,0.46901354
0.04223346,-0.00067275594,0.46901813
0.042235345,-0.0006726574,0.46902213
0.0422372,-0.0006725765,0.46902564
0.04223901,-0.000672511,0.46902874
0.04224077,-0.00067245966,0.46903148
0.042242464,-0.00067241956,0.4690339
0.042244095,-0.00067239074,0.46903604
0.042245656,-0.0006723715,0.46903795
0.042247146,-0.0006723599,0.46903962
0.042248562,-0.00067235576,0.4690411
0.042249903,-0.0006723566,0.46904245
0.042251173,-0.0006723615,0.46904364
0.042252373,-0.0006723699,0.46904472
0.042253505,-0.00067238027,0.46904567
0.042254567,-0.00067239377,0.46904656
0.04225557,-0.00067240815,0.4690473
0.042256508,-0.00067242415,0.46904802
0.042257387,-0.0006724403,0.46904865
0.04225821,-0.00067245815,0.46904922
0.04225898,-0.0006724761,0.46904975
