0,0,0
1,0,0.5
2,0,1
3,0,1.5
4,0,2
5,0,2.5
6,0,3
7,0,3.5
8,0,4
9,0,4.5
0,1,1
1,1,1.06066017177982
2,1,1.34164078649987
3,1,1.73925271309261
4,1,2.182820625327
5,1,2.64756782436548
6,1,3.12358075880179
7,1,3.60624458405139
8,1,4.09314624144388
9,1,4.58290833210613
0,2,1.5
1,2,1.56524758424985
2,2,1.76776695296637
3,2,2.08012573584461
4,2,2.45967477524977
5,2,2.8782777417443
6,2,3.3203915431768
7,2,3.77741550858895
8,2,4.24437343813583
9,2,4.71823745755577
0,3,2
1,3,2.05548047910945
2,3,2.21880078490092
3,3,2.47487373415292
4,3,2.8
5,3,3.17272382513641
6,3,3.57770876399966
7,3,4.00484620222154
8,3,4.44756359345296
9,3,4.90153037326099
0,4,2.5
1,4,2.5466240628815
2,4,2.68328157299975
3,4,2.9
4,4,3.18198051533946
5,4,3.51390964249364
6,4,3.8829013735766
7,4,4.27919834332769
8,4,4.69574275274956
9,4,5.12749813392478
0,5,3
1,5,3.03980009464185
2,5,3.15682074900988
3,5,3.34422241027892
4,5,3.59199652343794
5,5,3.88908729652601
6,5,4.22521703778557
7,5,4.59178173038086
8,5,4.98199003602989
9,5,5.39063653608282
0,6,3.5
1,6,3.53457822706518
2,6,3.63661930919364
3,6,3.80131556174964
4,6,4.02157642263291
5,6,4.28923547775202
6,6,4.59619407771256
7,6,4.93516791537443
8,6,5.3
9,6,5.6856770113086
0,7,4
1,7,4.03050865276332
2,7,4.12081691846067
3,7,4.26745906794098
4,7,4.4652504452115
5,7,4.70802936912468
6,7,4.98940052982909
7,7,5.30330085889911
8,7,5.64432521030158
9,7,6.00784743225315
0,8,4.5
1,8,4.52726781250611
2,8,4.60817687569033
3,8,4.74016646144329
4,8,4.91934955049954
5,8,5.14098971803085
6,8,5.4
7,8,5.69136125372076
8,8,6.01040764008565
9,8,6.35297920881111
0,9,5
1,9,5.02463443640552
2,9,5.09786575873842
3,9,5.21775813927783
4,9,5.38133467520818
5,9,5.58489370855427
6,9,5.82435206036491
7,9,6.09555323418385
8,9,6.39450194873798
9,9,6.7175144212722
