-0.07478809,-0.0009588269,0.43562034
-0.07286212,-0.0009410658,0.43557236
-0.07094473,-0.0009239407,0.43552107
-0.06903038,-0.00090710825,0.43546852
-0.067118436,-0.00089052116,0.43541497
-0.06520885,-0.0008741681,0.43536043
-0.06330167,-0.00085805403,0.43530497
-0.06139693,-0.00084217597,0.43524858
-0.05949473,-0.0008265546,0.4351914
-0.05759516,-0.0008112272,0.43513352
-0.055698324,-0.0007962723,0.4350752
-0.05380406,-0.00078157266,0.4350159
-0.051912244,-0.00076725276,0.43495557
-0.050023153,-0.0007531347,0.43489426
-0.048136815,-0.0007392134,0.434832
-0.04625328,-0.000725484,0.4347688
-0.044372592,-0.0007119414,0.4347046
-0.042494807,-0.0006985808,0.43463945
-0.04061997,-0.0006853975,0.43457335
-0.03874813,-0.00067238667,0.43450627
-0.03687934,-0.00065954373,0.4344382
-0.035013646,-0.0006468642,0.43436915
-0.033151105,-0.0006343436,0.4342991
-0.031291768,-0.00062197767,0.4342281
-0.029435685,-0.0006097621,0.43415606
-0.02758291,-0.0005976928,0.43408304
-0.025733497,-0.00058576564,0.43400902
-0.023887502,-0.00057397666,0.43393397
-0.022044977,-0.0005623219,0.4338579
-0.020205978,-0.0005507976,0.43378082
-0.018370563,-0.0005394001,0.43370268
-0.016538786,-0.00052812556,0.43362352
-0.014710707,-0.0005169706,0.43354332
-0.012886382,-0.0005059316,0.43346205
-0.011065869,-0.00049500517,0.43337974
-0.009249228,-0.00048418806,0.43329635
-0.007436519,-0.00047347692,0.4332119
-0.0056278063,-0.0004628935,0.4331264
-0.0038231544,-0.00045244113,0.43303984
-0.0020226266,-0.00044212502,0.43295228
-0.00022629918,-0.0004320119,0.4328638
0.0015657258,-0.00042227653,0.4327747
0.003353406,-0.00041276877,0.43268472
0.005136704,-0.0004033689,0.43259364
0.006915565,-0.00039406668,0.43250144
0.008689925,-0.00038485977,0.4324081
0.010459718,-0.00037574585,0.43231362
0.012224877,-0.00036672258,0.432218
0.013985337,-0.00035778774,0.43212122
0.015741026,-0.0003489391,0.43202326
